,GNN_Agent,EqualWeight,SPY
2022-03-16,821284.0338390275,1583691.9926795878,1000000.0
2022-03-17,829742.1966230802,1610960.5604737017,1000000.0
2022-03-18,833026.0145014864,1627804.0405914534,1000000.0
2022-03-21,832264.1829499991,1634620.9685143298,1000000.0
2022-03-22,834098.0732024281,1643912.4179631977,1000000.0
2022-03-23,828667.4340365586,1626471.3899649838,1000000.0
2022-03-24,835326.3718194296,1643906.0100553525,1000000.0
2022-03-25,841206.333906987,1656621.5176148727,1000000.0
2022-03-28,848226.0947512432,1657141.252725734,1000000.0
2022-03-29,853181.3223531385,1672707.0830150712,1000000.0
2022-03-30,857282.7097302855,1670588.3720636016,1000000.0
2022-03-31,850968.9249668859,1644517.8012514564,1000000.0
2022-04-01,858649.4591121677,1648520.9247241465,1000000.0
2022-04-04,855924.8379623645,1654941.7547818965,1000000.0
2022-04-05,857495.6787684906,1635258.7093499964,1000000.0
2022-04-06,870239.4375689696,1629580.7445294678,1000000.0
2022-04-07,883425.5095828994,1642917.3805991306,1000000.0
2022-04-08,884275.886149303,1650949.719961521,1000000.0
2022-04-11,872520.9884919745,1618248.629828435,1000000.0
2022-04-12,870846.9333723336,1611538.3846268507,1000000.0
2022-04-13,879177.2360683305,1624999.6457262565,1000000.0
2022-04-14,878692.1766724925,1611524.5351713318,1000000.0
2022-04-18,871237.3730967029,1621323.68314567,1000000.0
2022-04-19,880508.2357106862,1638454.383615062,1000000.0
2022-04-20,888369.4948941548,1643483.04575042,1000000.0
2022-04-21,884381.8988822894,1615799.3897364012,1000000.0
2022-04-22,867595.3006876406,1573517.9847799407,1000000.0
2022-04-25,873802.7721972041,1570114.5741097536,1000000.0
2022-04-26,861542.360595108,1539072.6738515187,1000000.0
2022-04-27,861196.8590475294,1546785.3063181303,1000000.0
2022-04-28,877948.1618323221,1591233.3964429856,1000000.0
2022-04-29,852180.1158972718,1537994.6872742525,1000000.0
2022-05-02,851463.2024664376,1549350.1230908986,1000000.0
2022-05-03,851598.355355718,1559679.0336753693,1000000.0
2022-05-04,851733.5296978381,1613788.495746346,1000000.0
2022-05-05,851868.7254962029,1566275.4960001244,1000000.0
2022-05-06,852003.9427542184,1570020.2012225755,1000000.0
2022-05-09,852139.1814752904,1508963.093733739,1000000.0
2022-05-10,852274.4416628263,1515493.0075749594,1000000.0
2022-05-11,852409.7233202332,1501354.3950938387,1000000.0
2022-05-12,852545.0264509189,1501244.8607237102,1000000.0
2022-05-13,852680.3510582921,1542393.327483364,1000000.0
2022-05-16,852815.6971457618,1545589.8333157713,1000000.0
2022-05-17,852951.0647167374,1572780.0584003904,1000000.0
2022-05-18,853086.4537746289,1511869.0783604907,1000000.0
2022-05-19,853221.8643228472,1498941.0775299014,1000000.0
2022-05-20,853357.2963648033,1506830.9500062172,1000000.0
2022-05-23,853492.7499039089,1539331.1644979597,1000000.0
2022-05-24,853628.2249435763,1537164.0542451174,1000000.0
2022-05-25,853763.7214872182,1550849.1811612982,1000000.0
2022-05-26,853899.2395382478,1582529.3033717235,1000000.0
2022-05-27,854034.7791000794,1616591.4421554056,1000000.0
2022-05-31,854170.3401761272,1603039.5653162035,1000000.0
2022-06-01,854305.922769806,1598201.5893606541,1000000.0
2022-06-02,854441.5268845315,1623204.0699413868,1000000.0
2022-06-03,854577.1525237196,1609784.2753854422,1000000.0
2022-06-06,854712.799690787,1611193.375712194,1000000.0
2022-06-07,854848.4683891507,1632922.9829412408,1000000.0
2022-06-08,854984.1586222283,1616751.5375213998,1000000.0
2022-06-09,855119.8703934383,1582894.0309832022,1000000.0
2022-06-10,855255.6037061992,1537972.4418540944,1000000.0
2022-06-13,855391.3585639305,1479280.7834592252,1000000.0
2022-06-14,855527.1349700517,1475132.9185414913,1000000.0
2022-06-15,855662.9329279836,1484425.9731814987,1000000.0
2022-06-16,855798.7524411468,1438728.8644000262,1000000.0
2022-06-17,855934.5935129628,1424040.0549556895,1000000.0
2022-06-21,856070.4561468539,1466273.5047811193,1000000.0
2022-06-22,856206.3403462423,1455251.2699620896,1000000.0
2022-06-23,856342.2461145513,1456732.7709986845,1000000.0
2022-06-24,856478.1734552045,1496453.9068162567,1000000.0
2022-06-27,856614.1223716261,1500676.1548262602,1000000.0
2022-06-28,856750.0928672407,1482297.1789730433,1000000.0
2022-06-29,856886.0849454737,1472499.1386154117,1000000.0
2022-06-30,857022.0986097509,1458611.5671429178,1000000.0
2022-07-01,857158.1338634985,1472912.5805361446,1000000.0
2022-07-05,857294.1907101435,1462585.622439468,1000000.0
2022-07-06,857430.2691531135,1461529.3619258297,1000000.0
2022-07-07,857566.3691958362,1488194.308743933,1000000.0
2022-07-08,857702.4908417404,1487915.199225504,1000000.0
2022-07-11,857838.634094255,1475157.2633671619,1000000.0
2022-07-12,857974.7989568098,1455132.6545354044,1000000.0
2022-07-13,858110.9854328348,1448789.900621038,1000000.0
2022-07-14,858247.1935257608,1441134.0570381742,1000000.0
2022-07-15,858383.4232390189,1479325.0706555694,1000000.0
2022-07-18,858519.6745760409,1474854.6989021753,1000000.0
2022-07-19,858655.9475402595,1516350.8499545585,1000000.0
2022-07-20,858792.2421351072,1524879.5175546494,1000000.0
2022-07-21,858928.5583640176,1533426.526709538,1000000.0
2022-07-22,859064.8962304248,1523264.641209146,1000000.0
2022-07-25,859201.255737763,1533530.000340622,1000000.0
2022-07-26,859337.6368894674,1515177.2330738185,1000000.0
2022-07-27,859474.0396889737,1547499.796248758,1000000.0
2022-07-28,859610.4641397181,1560500.4572838275,1000000.0
2022-07-29,859746.9102451372,1577314.1351696341,1000000.0
2022-08-01,859883.3780086682,1570829.1156185763,1000000.0
2022-08-02,860019.867433749,1560680.4402776673,1000000.0
2022-08-03,860156.378523818,1569091.3649129902,1000000.0
2022-08-04,860292.9112823139,1557565.7669313482,1000000.0
2022-08-05,860429.4657126762,1564334.8722574045,1000000.0
2022-08-08,860566.041818345,1561585.2386049014,1000000.0
2022-08-09,860702.6396027607,1562355.078559517,1000000.0
2022-08-10,860839.2590693643,1589386.8629538345,1000000.0
2022-08-11,860975.9002215976,1598397.62644769,1000000.0
2022-08-12,861112.5630629028,1622387.3377745366,1000000.0
2022-08-15,861249.2475967223,1620956.4008819158,1000000.0
2022-08-16,861385.9538264996,1624688.4602277784,1000000.0
2022-08-17,861522.6817556785,1619894.4998606332,1000000.0
2022-08-18,861659.4313877033,1632747.5372652006,1000000.0
2022-08-19,861796.2027260188,1618822.1208137264,1000000.0
2022-08-22,861932.9957740707,1590444.5988282186,1000000.0
2022-08-23,862069.8105353047,1595948.7511665623,1000000.0
2022-08-24,862206.6470131675,1601930.8624015409,1000000.0
2022-08-25,862343.5052111062,1620923.040700498,1000000.0
2022-08-26,862480.3851325683,1571263.7206088498,1000000.0
2022-08-29,862617.2867810022,1563541.5071474023,1000000.0
2022-08-30,862754.2101598564,1543426.2369618968,1000000.0
2022-08-31,862891.1552725802,1529670.7509041573,1000000.0
2022-09-01,863028.1221226236,1526962.975662415,1000000.0
2022-09-02,863165.1107134369,1520391.7173078614,1000000.0
2022-09-06,863302.1210484708,1513126.540094607,1000000.0
2022-09-07,863439.1531311771,1529276.7892001725,1000000.0
2022-09-08,863576.2069650075,1545794.771908556,1000000.0
2022-09-09,863713.2825534147,1569659.508855283,1000000.0
2022-09-12,863850.3798998519,1585332.1575910724,1000000.0
2022-09-13,863987.4990077725,1522338.347970241,1000000.0
2022-09-14,864124.6398806309,1532482.6116195568,1000000.0
2022-09-15,864261.8025218819,1511592.5746521906,1000000.0
2022-09-16,864398.9869349806,1500873.1818366959,1000000.0
2022-09-19,864536.193123383,1507165.1479304833,1000000.0
2022-09-20,864673.4210905456,1490759.0289027581,1000000.0
2022-09-21,864810.6708399252,1466287.0288505415,1000000.0
2022-09-22,864947.9423749791,1458559.9068418595,1000000.0
2022-09-23,865085.2356991657,1422007.7219682273,1000000.0
2022-09-26,865222.5508159435,1403103.252900895,1000000.0
2022-09-27,865359.8877287714,1402591.8550028421,1000000.0
2022-09-28,865497.2464411095,1437515.9817445541,1000000.0
2022-09-29,865634.6269564177,1416890.9228634483,1000000.0
2022-09-30,865772.0292781569,1394062.977062621,1000000.0
2022-10-03,865909.4534097884,1437351.4027741863,1000000.0
2022-10-04,866046.8993547742,1484514.0350472638,1000000.0
2022-10-05,866184.3671165766,1490760.476273078,1000000.0
2022-10-06,866321.8566986587,1481252.7853355778,1000000.0
2022-10-07,866459.3681044839,1445766.3974700181,1000000.0
2022-10-10,866596.9013375165,1428170.2384237864,1000000.0
2022-10-11,866734.456401221,1419152.3471846639,1000000.0
2022-10-12,866872.0332990626,1423878.0635159872,1000000.0
2022-10-13,867009.632034507,1468288.754343262,1000000.0
2022-10-14,867147.2526110205,1436380.0614768432,1000000.0
2022-10-17,867284.8950320699,1468980.1749698306,1000000.0
2022-10-18,867422.5593011227,1486129.1743985158,1000000.0
2022-10-19,867560.2454216467,1482653.9215930759,1000000.0
2022-10-20,867697.9533971107,1476748.9917372568,1000000.0
2022-10-21,867835.6832309832,1517496.2738730167,1000000.0
2022-10-24,867973.4349267343,1534696.5179729008,1000000.0
2022-10-25,868111.2084878339,1551644.1980951317,1000000.0
2022-10-26,868249.0039177526,1556465.9451856688,1000000.0
2022-10-27,868386.8212199619,1553422.0440014359,1000000.0
2022-10-28,868524.6603979334,1582705.1354209809,1000000.0
2022-10-31,868662.5214551395,1575737.3667516522,1000000.0
2022-11-01,868800.4043950532,1578545.059189056,1000000.0
2022-11-02,868938.3092211477,1544816.5012364034,1000000.0
2022-11-03,869076.2359368971,1541486.4672186237,1000000.0
2022-11-04,869214.184545776,1567481.7069678335,1000000.0
2022-11-07,869352.1550512597,1587665.3199889432,1000000.0
2022-11-08,869490.1474568234,1595560.57413305,1000000.0
2022-11-09,869628.1617659436,1557040.0787953995,1000000.0
2022-11-10,869766.1979820969,1635985.8102673793,1000000.0
2022-11-11,869904.2561087608,1655935.4902260294,1000000.0
2022-11-14,870042.3361494131,1646602.090541359,1000000.0
2022-11-15,870180.4381075322,1660740.4071212783,1000000.0
2022-11-16,870318.5619865969,1642649.7479652872,1000000.0
2022-11-17,870456.707790087,1643106.9212702082,1000000.0
2022-11-18,870594.8755214823,1646794.9330376848,1000000.0
2022-11-21,870733.0651842635,1640678.0964319631,1000000.0
2022-11-22,870871.2767819118,1670948.0151213938,1000000.0
2022-11-23,871009.5103179091,1671678.010716626,1000000.0
2022-11-25,871147.7657957374,1671978.784673067,1000000.0
2022-11-28,871286.0432188796,1647975.6195898768,1000000.0
2022-11-29,871424.3425908191,1650429.7157575788,1000000.0
2022-11-30,871562.66391504,1689898.0056296806,1000000.0
2022-12-01,871701.0071950266,1684160.8592738672,1000000.0
2022-12-02,871839.372434264,1676142.3497514534,1000000.0
2022-12-05,871977.7596362378,1640209.312622234,1000000.0
2022-12-06,872116.1688044341,1615316.870551398,1000000.0
2022-12-07,872254.5999423397,1612248.5361121735,1000000.0
